lag_multiplier_inits,lag_multiplier_lrs,update_iterss,nn_sizes,Return,Cost,Regret,Evaluation Return,Evaluation Cost,Evaluation Regret,Return Curr,Cost Curr,Regret Curr,Evaluation Return Curr,Evaluation Cost Curr,Evaluation Regret Curr
0.1,0.01,1,256,12.46575756072998,8.027999997138977,9332.686968278886,11.826859976950258,11.14,1623.02,10.18193564414978,4.125999999046326,9963.899994564057,10.23582684881745,10.7,1493.4
0.1,0.01,10,64,10.705243062973022,18.540000104904173,14870.092787265778,9.920281342543515,25.02,2536.34,11.816365718841553,9.129999947547912,5823.766336393356,11.732602474991902,16.5,1197.1
